n_people,window1_tg,window2_tg,window3_tg,window4_tg,room_size,date,time,ext_temperature,shutter1_tg,shutter2_tg,shutter3_tg,shutter4_tg,temperature_opt,co2_opt,pressure_opt,brightness_opt,humidity_opt,window1_now,window2_now,window3_now,window4_now,shutter1_now,shutter2_now,shutter3_now,shutter4_now,temperature_now,co2_now,pressure_now,brightness_now,humidity_now
2,0,1,0,0,25,2024-06-01,01:45:00,15.0,1.0,1.0,1.0,1.0,21.0,372.78581896467085,0.96,0.0,61.42,0,1,0,0,1.0,1.0,0.9,1.0,19.172449609706522,414.80713870421846,1.0111223767663002,0.0,57.08150439958383
2,0,1,0,0,25,2024-06-01,01:46:00,15.0,1.0,1.0,1.0,1.0,21.0,398.0221165153688,0.96,0.0,43.33,0,1,0,0,0.9,1.0,1.0,1.0,24.035048488026955,415.31932358209434,0.8785908789262337,0.0,43.22823710668548
2,0,1,0,0,25,2024-06-01,01:47:00,15.0,1.0,1.0,1.0,1.0,21.0,343.1001232994777,0.96,0.0,49.78,0,1,0,0,1.0,1.0,1.0,1.0,20.027632095857477,297.5372746324971,0.9690351456147328,0.0,57.08419069226221
2,0,1,0,0,25,2024-06-01,01:48:00,15.0,1.0,1.0,1.0,1.0,21.0,370.2877358982717,0.96,0.0,38.63,0,1,0,0,1.0,1.0,0.9,1.0,21.852693958492267,377.825145069982,0.8463154402578552,0.0,38.67413047164074
2,0,1,0,0,25,2024-06-01,01:49:00,15.0,1.0,1.0,1.0,1.0,21.0,383.107236839353,0.96,0.0,31.17,0,1,0,0,0.9,1.0,1.0,1.0,23.548338476275052,436.00260471971364,0.9025381730705819,0.0,26.562502117180777
1,0,1,0,0,25,2024-06-01,01:50:00,15.0,1.0,1.0,1.0,1.0,21.0,345.8792141344754,0.95,0.0,32.5,0,1,0,0,1.0,1.0,1.0,0.9,18.148863168594524,381.2613391829996,1.0692487620853743,0.0,33.0272871688363
1,0,1,0,0,25,2024-06-01,01:51:00,15.0,1.0,1.0,1.0,1.0,21.0,325.3776683572337,0.95,0.0,47.16,0,1,0,0,1.0,1.0,1.0,1.0,22.779042872399497,355.088089820941,0.8263624198874047,0.0,49.49622253571604
1,0,1,0,0,25,2024-06-01,01:52:00,15.0,1.0,1.0,1.0,1.0,21.0,344.0001044529104,0.95,0.0,59.37,0,1,0,0,1.0,1.0,1.0,0.9,23.685793220896667,318.665207829648,1.024054473798376,0.0,65.24006325354799
2,0,1,0,0,25,2024-06-01,01:53:00,15.0,1.0,1.0,1.0,1.0,21.0,373.1624245431127,0.96,0.0,68.71,0,0,0,0,1.0,0.9,0.9,1.0,18.32195685598765,386.44689256622223,1.007361707043843,0.0,59.00167048641003
2,0,1,0,0,25,2024-06-01,01:54:00,15.0,1.0,1.0,1.0,1.0,21.0,363.7932209193978,0.96,0.0,56.32,0,1,0,0,1.0,1.0,1.0,1.0,20.218276070296636,396.9820116062051,0.8880054786591973,0.0,61.53419603225379
2,0,1,0,0,25,2024-06-01,01:55:00,15.0,1.0,1.0,1.0,1.0,21.0,347.9029017147456,0.96,0.0,59.29,0,1,0,0,1.0,1.0,0.9,0.9,22.246190629171593,354.6989632709829,0.8692902320495197,0.0,56.67583629309796
2,0,1,0,0,25,2024-06-01,01:56:00,15.0,1.0,1.0,1.0,1.0,21.0,391.91774553453473,0.96,0.0,40.97,0,0,0,0,0.9,0.9,0.9,1.0,22.68876643058496,367.81319396100366,0.9904696592002464,0.0,39.48489631089458
2,0,1,0,0,25,2024-06-01,01:57:00,15.0,1.0,1.0,1.0,1.0,21.0,349.4363924907829,0.96,0.0,39.9,0,0,0,0,1.0,1.0,1.0,1.0,18.432967692639163,312.06441084186247,1.0790341879106364,0.0,40.449386343103576
2,0,1,0,0,25,2024-06-01,01:58:00,15.0,1.0,1.0,1.0,1.0,21.0,358.587271552546,0.96,0.0,38.16,0,1,1,0,0.9,1.0,1.0,0.9,21.774861009967147,328.7554651022379,0.9809752823007708,0.0,38.222376781033546
2,0,1,0,0,25,2024-06-01,01:59:00,15.0,1.0,1.0,1.0,1.0,21.0,357.4027319177462,0.96,0.0,41.44,0,1,0,1,1.0,1.0,1.0,1.0,19.702711291491276,319.11807839433067,0.8278255444327842,0.0,41.66856256465124
2,0,1,0,0,25,2024-06-01,02:00:00,15.0,1.0,1.0,1.0,1.0,21.0,392.2848420514513,0.96,0.0,60.26,0,1,0,0,0.9,1.0,0.9,1.0,21.599434362383413,394.3619232929935,0.9223069321919996,0.0,52.6656733835629
2,0,1,0,0,25,2024-06-01,02:01:00,15.0,1.0,1.0,1.0,1.0,21.0,380.3621796525339,0.96,0.0,49.07,0,1,1,1,0.9,1.0,1.0,1.0,17.870874993229798,327.4417371674393,0.981377242605348,0.0,41.78333077373848
2,0,1,0,0,25,2024-06-01,02:02:00,15.0,1.0,1.0,1.0,1.0,21.0,387.8008838314824,0.96,0.0,32.07,0,1,0,0,1.0,0.9,1.0,0.9,22.2764828088544,431.17092845621903,0.8529470284906889,0.0,31.8590833712109
2,0,1,0,0,25,2024-06-01,02:03:00,15.0,1.0,1.0,1.0,1.0,21.0,355.02807392754994,0.96,0.0,64.2,1,1,0,0,0.9,0.9,0.9,1.0,22.443044554804896,311.5243514418549,1.037127277631508,0.0,64.13344010095734
2,0,1,0,0,25,2024-06-01,02:04:00,15.0,1.0,1.0,1.0,1.0,21.0,377.49244597642,0.96,0.0,52.54,0,1,0,0,1.0,1.0,1.0,0.9,21.666137678796545,411.1426244749038,0.9505757157000856,0.0,59.67898637385276
2,0,1,0,0,25,2024-06-01,02:05:00,15.0,1.0,1.0,1.0,1.0,21.0,374.30475898862494,0.96,0.0,47.83,0,1,0,0,1.0,1.0,1.0,1.0,19.578440906393375,388.6320897774442,0.8240702267411055,0.0,54.551855803981816
2,0,1,0,0,25,2024-06-01,02:06:00,15.0,1.0,1.0,1.0,1.0,21.0,389.9698226072962,0.96,0.0,38.77,1,1,0,0,1.0,0.9,0.9,1.0,21.257326931335957,360.19730868099725,0.9851352199695411,0.0,40.29098772269686
2,0,1,0,0,25,2024-06-01,02:07:00,15.0,1.0,1.0,1.0,1.0,21.0,394.3652236288757,0.96,0.0,44.03,0,1,1,0,0.9,1.0,1.0,1.0,18.135028670974947,373.9708861526792,0.9812554400925293,0.0,38.56901611693829
2,0,1,0,0,25,2024-06-01,02:08:00,15.0,1.0,1.0,1.0,1.0,21.0,340.7294062886432,0.96,0.0,47.5,0,1,0,0,1.0,0.9,1.0,1.0,22.5398924528722,370.99396295098245,0.8770545541370764,0.0,54.48598442475681
1,0,1,0,0,25,2024-06-01,02:09:00,15.0,1.0,1.0,1.0,1.0,21.0,340.2205975717638,0.95,0.0,32.58,0,1,0,0,1.0,1.0,1.0,1.0,23.631477084186656,310.04259682035143,0.9173723781789346,0.0,32.57153116204715
1,0,1,0,0,25,2024-06-01,02:10:00,15.0,1.0,1.0,1.0,1.0,21.0,321.55507397359185,0.95,0.0,44.43,0,1,0,0,0.9,0.9,0.9,1.0,17.96415127217174,352.5742331938742,1.0023619675296924,0.0,41.83772566045994
1,0,1,0,0,25,2024-06-01,02:11:00,15.0,1.0,1.0,1.0,1.0,21.0,336.4657599523207,0.95,0.0,55.57,0,1,0,0,1.0,1.0,1.0,1.0,18.778237789174348,305.24087111532344,0.8908523445248355,0.0,54.53031143580026
1,0,1,0,0,25,2024-06-01,02:12:00,15.0,1.0,1.0,1.0,1.0,21.0,328.6289818713103,0.95,0.0,54.87,0,1,0,0,1.0,1.0,1.0,0.9,22.887103140027133,375.79728576573746,1.0823597876770836,0.0,47.31295447382921
1,0,1,0,0,25,2024-06-01,02:13:00,15.0,1.0,1.0,1.0,1.0,21.0,329.2032979856642,0.95,0.0,63.81,0,1,0,0,0.9,1.0,1.0,1.0,21.390125619494995,362.5880726909188,1.042107675381696,0.0,54.862138837233616
1,0,1,0,0,25,2024-06-01,02:14:00,15.0,1.0,1.0,1.0,1.0,21.0,330.5887551035707,0.95,0.0,67.8,0,1,0,1,0.9,0.9,0.9,1.0,21.701945180347547,306.4321470109878,0.8978575730608036,0.0,65.21716552153427
2,0,1,0,0,25,2024-06-01,02:15:00,15.0,1.0,1.0,1.0,1.0,21.0,377.27754694297664,0.96,0.0,40.95,0,1,0,0,1.0,0.9,0.9,1.0,19.237198932780657,431.2526969296755,0.8839355595382181,0.0,37.968862881894516
2,0,1,0,0,25,2024-06-01,02:16:00,15.0,1.0,1.0,1.0,1.0,21.0,360.04299794012616,0.96,0.0,62.32,0,0,0,0,1.0,0.9,1.0,1.0,18.75667174496354,368.1859370919848,0.960170006179273,0.0,62.92157610704757
2,0,1,0,0,25,2024-06-01,02:17:00,15.0,1.0,1.0,1.0,1.0,21.0,383.9619430354168,0.96,0.0,40.6,0,1,0,0,1.0,0.9,0.9,1.0,19.696834394074134,425.9552994815009,1.0193123538823365,0.0,35.66051994797678
2,0,1,0,0,25,2024-06-01,02:18:00,15.0,1.0,1.0,1.0,1.0,21.0,364.27164313443217,0.96,0.0,48.78,0,1,0,0,1.0,1.0,0.9,0.9,23.17288762578507,353.6320651445417,0.9499200367357399,0.0,45.71112455618754
2,0,1,0,0,25,2024-06-01,02:19:00,15.0,1.0,1.0,1.0,1.0,21.0,344.10119201859754,0.96,0.0,37.44,0,1,0,0,1.0,1.0,1.0,1.0,18.665994196532676,349.0352540417711,1.1031316960752837,0.0,41.5995834231133
3,0,1,0,0,25,2024-06-01,02:20:00,15.0,1.0,1.0,1.0,1.0,21.0,430.5383858235696,0.97,0.0,54.47,0,1,0,0,1.0,0.9,1.0,1.0,23.841849357469812,463.7362472040619,1.0693251156004862,0.0,62.45198935283853
4,0,1,0,0,25,2024-06-01,02:21:00,15.0,1.0,1.0,1.0,1.0,21.0,414.2909989511247,0.98,0.0,50.76,0,1,0,0,0.9,1.0,0.9,1.0,19.643675391706388,475.0549079368225,1.0225278019582547,0.0,49.29758440173256
4,0,1,0,0,25,2024-06-01,02:22:00,15.0,1.0,1.0,1.0,1.0,21.0,431.9320255519115,0.98,0.0,43.12,1,1,0,0,1.0,1.0,1.0,1.0,20.369191193582864,429.6481176536079,0.9269473610091145,0.0,43.33560544100515
4,0,1,0,0,25,2024-06-01,02:23:00,15.0,1.0,1.0,1.0,1.0,21.0,462.2532659866282,0.98,0.0,31.43,0,1,0,0,0.9,1.0,1.0,1.0,18.932735900009412,484.0500571941967,1.0664866791397332,0.0,31.267870296481
4,0,1,0,0,25,2024-06-01,02:24:00,15.0,1.0,1.0,1.0,1.0,21.0,419.8947388578454,0.98,0.0,34.26,0,1,0,0,0.9,0.9,1.0,1.0,20.088839661703304,384.0375683020385,0.9564967639426029,0.0,30.505408708540987
4,0,1,0,0,25,2024-06-01,02:25:00,15.0,1.0,1.0,1.0,1.0,21.0,386.7902787376059,0.98,0.0,50.82,0,1,0,0,0.9,1.0,1.0,1.0,21.0003164285231,416.0859091025404,0.911968747607892,0.0,45.53339520143887
3,0,1,0,0,25,2024-06-01,02:26:00,15.0,1.0,1.0,1.0,1.0,21.0,393.65289423115325,0.97,0.0,48.24,0,1,0,1,1.0,1.0,1.0,1.0,18.014173685271164,344.23724778205695,0.9434429923488933,0.0,43.168984377072604
3,0,1,0,0,25,2024-06-01,02:27:00,15.0,1.0,1.0,1.0,1.0,21.0,445.0003724424873,0.97,0.0,59.09,0,1,0,0,0.9,0.9,1.0,1.0,19.55304414078998,435.75258236435866,0.868509300573429,0.0,58.556785959322255
3,0,1,0,0,25,2024-06-01,02:28:00,15.0,1.0,1.0,1.0,1.0,21.0,417.7560957568703,0.97,0.0,58.53,0,1,0,0,1.0,1.0,0.9,0.9,20.283996671089817,363.3974962351802,0.8289070844846484,0.0,58.24134408130793
2,0,1,0,0,25,2024-06-01,02:29:00,15.0,1.0,1.0,1.0,1.0,21.0,380.2887489200324,0.96,0.0,68.42,0,1,0,0,1.0,0.9,1.0,1.0,20.161626664560018,384.5344359642196,0.9015353559381651,0.0,78.27270428237186
2,0,1,0,0,25,2024-06-01,02:30:00,15.0,1.0,1.0,1.0,1.0,21.0,377.9369292182584,0.96,0.0,56.5,0,1,1,0,1.0,1.0,1.0,1.0,23.786618253747946,375.5802767816146,1.075280781171827,0.0,54.76628546612032
3,0,1,0,0,25,2024-06-01,02:31:00,15.0,1.0,1.0,1.0,1.0,21.0,377.9092925063493,0.97,0.0,63.33,0,1,0,0,0.9,0.9,1.0,0.9,19.548573291404487,420.9809208807412,0.9545381557850041,0.0,65.10689666602039
3,0,1,0,0,25,2024-06-01,02:32:00,15.0,1.0,1.0,1.0,1.0,21.0,397.6500477692052,0.97,0.0,63.5,0,1,0,0,0.9,1.0,0.9,0.9,22.243837638463635,412.2564910165554,1.0502968055190014,0.0,65.95658345073701
3,0,1,0,0,25,2024-06-01,02:33:00,15.0,1.0,1.0,1.0,1.0,21.0,427.58458185269865,0.97,0.0,45.66,0,0,0,0,0.9,1.0,0.9,0.9,19.967254805010736,432.46261347341493,1.084365051704502,0.0,39.579332108369094
3,0,1,0,0,25,2024-06-01,02:34:00,15.0,1.0,1.0,1.0,1.0,21.0,369.1235607797843,0.97,0.0,41.76,1,1,0,0,1.0,1.0,1.0,1.0,18.710206900753697,331.5524773194839,1.0623183641529679,0.0,38.19183737767673
4,0,1,0,0,25,2024-06-01,02:35:00,15.0,1.0,1.0,1.0,1.0,21.0,413.3423331307655,0.98,0.0,48.0,0,1,0,0,0.9,1.0,1.0,1.0,18.45228227949635,460.0174008509632,1.056475430668443,0.0,53.03903415574387
4,0,1,0,0,25,2024-06-01,02:36:00,15.0,1.0,1.0,1.0,1.0,21.0,413.1582930159024,0.98,0.0,47.64,0,1,0,0,0.9,1.0,1.0,1.0,20.83998292138568,406.28041127874764,1.1059863823150788,0.0,51.7327744780406
4,0,1,0,0,25,2024-06-01,02:37:00,15.0,1.0,1.0,1.0,1.0,21.0,431.8422713113407,0.98,0.0,44.19,0,1,0,0,0.9,0.9,1.0,0.9,23.25891755224292,468.395008706197,0.9906856027687805,0.0,45.81379137901212
4,0,1,0,0,25,2024-06-01,02:38:00,15.0,1.0,1.0,1.0,1.0,21.0,497.6442489130622,0.98,0.0,68.57,0,1,0,0,1.0,0.9,1.0,1.0,22.572353018338738,516.7672284890601,0.9892744953627581,0.0,65.6165774101496
4,0,1,0,0,25,2024-06-01,02:39:00,15.0,1.0,1.0,1.0,1.0,21.0,388.1003056020586,0.98,0.0,31.56,0,1,0,0,1.0,0.9,1.0,0.9,21.730514296060807,434.89156769307766,0.943277928921189,0.0,32.46436574202486
4,0,1,0,0,25,2024-06-01,02:40:00,15.0,1.0,1.0,1.0,1.0,21.0,442.2441193256714,0.98,0.0,68.42,0,1,0,0,1.0,0.9,1.0,1.0,21.603076887649777,495.5327968042501,0.9444168517725148,0.0,70.82929906110837
4,0,1,0,0,25,2024-06-01,02:41:00,15.0,1.0,1.0,1.0,1.0,21.0,401.5237618414653,0.98,0.0,63.11,1,1,0,0,1.0,0.9,1.0,1.0,18.093514214413972,389.9029517680585,0.9815169545241094,0.0,69.04717406899663
4,0,1,0,0,25,2024-06-01,02:42:00,15.0,1.0,1.0,1.0,1.0,21.0,496.4811854491693,0.98,0.0,58.92,0,0,1,1,1.0,1.0,1.0,1.0,23.304176548046566,423.95588613715904,0.8530223641471049,0.0,55.44431948098973
4,0,1,0,0,25,2024-06-01,02:43:00,15.0,1.0,1.0,1.0,1.0,21.0,393.5964205672957,0.98,0.0,60.1,0,1,0,0,0.9,0.9,1.0,0.9,17.860293606710947,349.3513485669457,0.8590381614009205,0.0,51.15051710080769
4,0,1,0,0,25,2024-06-01,02:44:00,15.0,1.0,1.0,1.0,1.0,21.0,428.432120283391,0.98,0.0,31.34,0,1,0,0,0.9,0.9,1.0,0.9,23.69831621108638,435.0051977302481,0.9646631325506554,0.0,29.42641776056206
3,0,1,0,0,25,2024-06-01,02:45:00,15.0,1.0,1.0,1.0,1.0,21.0,426.40964863511454,0.97,0.0,67.37,0,1,0,0,1.0,0.9,1.0,0.9,22.89397309561595,459.91610443273674,0.9623830062687407,0.0,59.103268602271896
3,0,1,0,0,25,2024-06-01,02:46:00,15.0,1.0,1.0,1.0,1.0,21.0,423.4098985224701,0.97,0.0,32.08,1,1,0,0,1.0,0.9,1.0,0.9,22.377814174219846,380.30865688583077,1.0034170366925625,0.0,29.96568931052454
3,0,1,0,0,25,2024-06-01,02:47:00,15.0,1.0,1.0,1.0,1.0,21.0,398.0455773204539,0.97,0.0,39.61,0,1,0,0,1.0,0.9,1.0,0.9,19.59589130356221,428.5866593847061,1.0170916658938363,0.0,36.918513940471854
3,0,1,0,0,25,2024-06-01,02:48:00,15.0,1.0,1.0,1.0,1.0,21.0,391.1871751157447,0.97,0.0,39.36,0,1,0,0,0.9,1.0,1.0,1.0,20.471943145400097,398.1419446274526,1.041814004608468,0.0,44.96598728097249
2,0,1,0,0,25,2024-06-01,02:49:00,15.0,1.0,1.0,1.0,1.0,21.0,363.85674271317225,0.96,0.0,65.43,0,1,0,0,1.0,0.9,1.0,1.0,17.947244198538808,331.426352224355,0.955771581075928,0.0,58.02597367533818
2,0,1,0,0,25,2024-06-01,02:50:00,15.0,1.0,1.0,1.0,1.0,21.0,355.8565757895184,0.96,0.0,45.45,0,1,0,0,1.0,1.0,1.0,1.0,22.09603484757635,334.70680860893333,0.9201459657013552,0.0,41.46449081678578
2,0,1,0,0,25,2024-06-01,02:51:00,15.0,1.0,1.0,1.0,1.0,21.0,352.319976322408,0.96,0.0,60.02,0,1,0,0,1.0,0.9,0.9,1.0,21.94711252919069,363.66390262767584,0.9634519746831064,0.0,55.36331457274422
1,0,1,0,0,25,2024-06-01,02:52:00,15.0,1.0,1.0,1.0,1.0,21.0,334.4911909267667,0.95,0.0,56.38,0,1,0,0,0.9,0.9,0.9,1.0,23.5833483583194,301.7354476110749,1.0652859247883701,0.0,52.6727134365562
1,0,1,0,0,25,2024-06-01,02:53:00,15.0,1.0,1.0,1.0,1.0,21.0,328.0560126820282,0.95,0.0,31.41,0,1,0,0,1.0,1.0,1.0,1.0,21.171242229506966,332.20895154637674,1.0393806022718275,0.0,33.80068776929757
1,0,1,0,0,25,2024-06-01,02:54:00,15.0,1.0,1.0,1.0,1.0,21.0,328.6238499469175,0.95,0.0,53.87,0,1,0,0,0.9,1.0,1.0,0.9,21.96362497230521,330.7817025650985,0.9161852858318824,0.0,61.20115648614372
1,0,1,0,0,25,2024-06-01,02:55:00,15.0,1.0,1.0,1.0,1.0,21.0,339.7026819042367,0.95,0.0,49.63,1,1,0,0,1.0,0.9,0.9,1.0,19.33496563811673,300.8032698602323,1.0031151105825826,0.0,54.600650722887934
1,0,1,0,0,25,2024-06-01,02:56:00,15.0,1.0,1.0,1.0,1.0,21.0,349.0561199509968,0.95,0.0,44.01,0,1,0,0,0.9,0.9,0.9,1.0,24.144015423393746,358.87906482569855,0.8419668116309381,0.0,47.189884373649974
1,0,1,0,0,25,2024-06-01,02:57:00,15.0,1.0,1.0,1.0,1.0,21.0,338.1091160167813,0.95,0.0,48.64,0,1,0,0,1.0,1.0,1.0,0.9,22.950243201452817,363.1122284738022,0.9288068802501254,0.0,52.54013493076495
1,0,1,0,0,25,2024-06-01,02:58:00,15.0,1.0,1.0,1.0,1.0,21.0,322.30938401194896,0.95,0.0,48.57,0,1,0,0,1.0,0.9,1.0,1.0,22.75892599330085,329.2616573668966,1.0827070320892538,0.0,54.51785603642626
2,0,1,0,0,25,2024-06-01,02:59:00,15.0,1.0,1.0,1.0,1.0,21.0,344.53501683124404,0.96,0.0,51.4,0,0,0,0,1.0,1.0,0.9,1.0,21.941784171245327,316.3321712708741,0.9032509311798375,0.0,54.511293379532745
2,0,1,0,0,25,2024-06-01,03:00:00,15.0,1.0,1.0,1.0,1.0,21.0,397.08539325073394,0.96,0.0,56.9,0,1,0,0,0.9,0.9,0.9,0.9,20.77329143593322,436.04214780474587,1.0830555689243615,0.0,55.41084345378679
2,0,1,0,0,25,2024-06-01,03:01:00,15.0,1.0,1.0,1.0,1.0,21.0,357.83744741844004,0.96,0.0,61.22,0,1,0,0,1.0,1.0,1.0,1.0,21.000984611427878,316.1854471490609,1.071017278299239,0.0,58.640748889703126
2,0,1,0,0,25,2024-06-01,03:02:00,15.0,1.0,1.0,1.0,1.0,21.0,345.5240191649485,0.96,0.0,48.69,0,1,0,0,1.0,1.0,1.0,0.9,17.91862173576009,369.6372146383887,1.0704840616015485,0.0,49.00470186646439
3,0,1,0,0,25,2024-06-01,03:03:00,15.0,1.0,1.0,1.0,1.0,21.0,413.9140128435344,0.97,0.0,55.47,1,1,0,0,0.9,1.0,1.0,1.0,21.841429924663874,390.88053835008134,0.9297089311989176,0.0,57.180337462524534
3,0,1,0,0,25,2024-06-01,03:04:00,15.0,1.0,1.0,1.0,1.0,21.0,416.128390046124,0.97,0.0,32.51,0,1,0,0,0.9,0.9,1.0,0.9,18.189214961239003,461.0583851837814,0.9760679870030767,0.0,30.33174879632267
3,0,1,0,0,25,2024-06-01,03:05:00,15.0,1.0,1.0,1.0,1.0,21.0,418.3654338106819,0.97,0.0,35.83,0,1,0,0,1.0,0.9,1.0,1.0,18.61075289386089,399.6534460996785,0.9478337637865019,0.0,32.568830222580395
3,0,1,0,0,25,2024-06-01,03:06:00,15.0,1.0,1.0,1.0,1.0,21.0,384.0661825071787,0.97,0.0,63.13,0,1,0,0,1.0,1.0,1.0,1.0,21.374606779476377,413.4080018849131,1.0128730248958027,0.0,61.8423274577176
3,0,1,0,0,25,2024-06-01,03:07:00,15.0,1.0,1.0,1.0,1.0,21.0,361.3599615793028,0.97,0.0,59.65,0,1,0,0,1.0,1.0,0.9,1.0,21.476051571648835,385.75055982784727,1.0597186819626412,0.0,53.119832502448524
3,0,1,0,0,25,2024-06-01,03:08:00,15.0,1.0,1.0,1.0,1.0,21.0,446.8513832509025,0.97,0.0,47.07,0,1,0,0,1.0,1.0,0.9,0.9,20.944964942473746,491.4665648760888,0.9970466842909897,0.0,43.823131481590664
3,0,1,0,0,25,2024-06-01,03:09:00,15.0,1.0,1.0,1.0,1.0,21.0,382.58037411219925,0.97,0.0,44.12,0,1,0,0,1.0,0.9,1.0,1.0,23.49183576688809,335.77170002112473,0.8772494828017025,0.0,43.87957656775717
3,0,1,0,0,25,2024-06-01,03:10:00,15.0,1.0,1.0,1.0,1.0,21.0,420.8423659247293,0.97,0.0,31.73,0,1,0,0,0.9,1.0,0.9,1.0,23.46330439489141,456.9975046399585,1.0314139005266967,0.0,31.991895295477605
2,0,1,0,0,25,2024-06-01,03:11:00,15.0,1.0,1.0,1.0,1.0,21.0,382.3977921927226,0.96,0.0,44.86,0,1,0,0,1.0,0.9,1.0,1.0,22.959928330307672,417.46259028967046,0.9155304824500685,0.0,46.83053568688125
2,0,1,0,0,25,2024-06-01,03:12:00,15.0,1.0,1.0,1.0,1.0,21.0,376.6004450247692,0.96,0.0,62.49,0,1,0,0,1.0,1.0,1.0,0.9,19.448957096450734,398.3904773767801,1.0557320071524638,0.0,68.71825056343275
3,0,1,0,0,25,2024-06-01,03:13:00,15.0,1.0,1.0,1.0,1.0,21.0,388.1616654792283,0.97,0.0,68.36,0,1,0,0,1.0,0.9,1.0,1.0,23.053529939659718,346.49748585201553,0.9424115078606122,0.0,73.76494645332906
3,0,1,0,0,25,2024-06-01,03:14:00,15.0,1.0,1.0,1.0,1.0,21.0,384.3986628387659,0.97,0.0,52.44,0,0,0,0,0.9,0.9,1.0,0.9,22.90223380082419,422.1758949862889,0.905336058030392,0.0,56.71125266713929
3,0,1,0,0,25,2024-06-01,03:15:00,15.0,1.0,1.0,1.0,1.0,21.0,413.7901454432433,0.97,0.0,52.53,0,1,0,0,1.0,1.0,1.0,1.0,19.632977812635367,424.1148537433221,0.8361712214661213,0.0,59.29249885359317
3,0,1,0,0,25,2024-06-01,03:16:00,15.0,1.0,1.0,1.0,1.0,21.0,437.9486070250522,0.97,0.0,56.82,0,1,0,0,1.0,0.9,1.0,0.9,18.703073031479697,439.2396697646614,0.9384261424636664,0.0,53.10597734277607
3,0,1,0,0,25,2024-06-01,03:17:00,15.0,1.0,1.0,1.0,1.0,21.0,445.2060356031056,0.97,0.0,52.17,0,1,1,0,1.0,1.0,1.0,1.0,18.255128823911704,440.37825921566207,0.8486662133427935,0.0,58.86623562207385
3,0,1,0,0,25,2024-06-01,03:18:00,15.0,1.0,1.0,1.0,1.0,21.0,369.5315223963382,0.97,0.0,42.78,0,1,0,1,1.0,0.9,1.0,1.0,21.239966029149134,339.5036032504648,0.8688010701910945,0.0,46.50291567134501
3,0,1,0,0,25,2024-06-01,03:19:00,15.0,1.0,1.0,1.0,1.0,21.0,373.9345751337948,0.97,0.0,51.14,0,0,0,1,1.0,1.0,0.9,1.0,20.425920634772442,324.6714108736252,1.0511100041628507,0.0,57.69179981015532
3,0,1,0,0,25,2024-06-01,03:20:00,15.0,1.0,1.0,1.0,1.0,21.0,445.0262632904772,0.97,0.0,47.14,0,0,0,0,1.0,1.0,1.0,1.0,19.95481219220763,480.09342287641266,0.9331773556603681,0.0,47.11804523511541
3,0,1,0,0,25,2024-06-01,03:21:00,15.0,1.0,1.0,1.0,1.0,21.0,426.2881705501313,0.97,0.0,66.74,0,1,0,0,0.9,1.0,1.0,0.9,18.395627121293646,441.9951885956281,1.0945408835300634,0.0,65.82396003305496
2,0,1,0,0,25,2024-06-01,03:22:00,15.0,1.0,1.0,1.0,1.0,21.0,392.9796294897864,0.96,0.0,62.17,0,1,0,0,1.0,0.9,0.9,1.0,21.063602162874638,423.61236052828065,0.8477506305286033,0.0,67.40006606377985
2,0,1,0,0,25,2024-06-01,03:23:00,15.0,1.0,1.0,1.0,1.0,21.0,352.1579580481206,0.96,0.0,54.32,0,1,0,0,0.9,1.0,1.0,0.9,19.998805204819785,359.0737602387537,1.0505429296289317,0.0,47.50435937431164
2,0,1,0,0,25,2024-06-01,03:24:00,15.0,1.0,1.0,1.0,1.0,21.0,375.2551522665641,0.96,0.0,41.22,0,1,0,0,0.9,1.0,1.0,1.0,18.503718989759648,392.1561058376438,1.0338206326253296,0.0,39.73677104482539
2,0,1,0,0,25,2024-06-01,03:25:00,15.0,1.0,1.0,1.0,1.0,21.0,382.0683756650484,0.96,0.0,36.7,0,1,0,0,1.0,1.0,1.0,1.0,22.034716817618076,349.71093918931535,0.910618935030298,0.0,36.49078258230145
1,0,1,0,0,25,2024-06-01,03:26:00,15.0,1.0,1.0,1.0,1.0,21.0,340.40335656340915,0.95,0.0,50.05,0,1,0,0,0.9,1.0,0.9,1.0,18.47668594966914,345.22754174392406,0.9723645957789635,0.0,51.209985818529866
1,0,1,0,0,25,2024-06-01,03:27:00,15.0,1.0,1.0,1.0,1.0,21.0,332.24455072600097,0.95,0.0,47.21,0,1,0,0,0.9,1.0,0.9,0.9,23.059785041305098,370.4569546065398,0.9799166987197167,0.0,52.734200360247485
1,0,1,0,0,25,2024-06-01,03:28:00,15.0,1.0,1.0,1.0,1.0,21.0,320.46184675073926,0.95,0.0,66.32,0,1,0,0,1.0,1.0,1.0,1.0,18.537634179516505,297.6253745287839,1.0775783291493277,0.0,62.50396095775103
1,0,1,0,0,25,2024-06-01,03:29:00,15.0,1.0,1.0,1.0,1.0,21.0,337.4877817041279,0.95,0.0,37.37,0,1,0,0,0.9,1.0,1.0,0.9,22.490626380904104,328.1212157099068,1.0262078310476725,0.0,42.465863009817355
1,0,1,0,0,25,2024-06-01,03:30:00,15.0,1.0,1.0,1.0,1.0,21.0,327.5930461753883,0.95,0.0,40.35,0,1,0,1,0.9,1.0,0.9,1.0,19.008383241667865,305.29786508728773,0.8833935497771949,0.0,36.9094360861466
