n_people,window1,window2,window3,window4,room_size,date,time,ext_temperature,shutter1,shutter2,shutter3,shutter4,temperature,co2,pressure,brightness,humidity
3,0,1,0,0,25,2024-06-01,03:21:00,15.0,1.0,1.0,1.0,1.0,21.0,426.2881705501313,0.97,0.0,66.74
2,0,1,0,0,25,2024-06-01,03:22:00,15.0,1.0,1.0,1.0,1.0,21.0,392.9796294897864,0.96,0.0,62.17
2,0,1,0,0,25,2024-06-01,03:23:00,15.0,1.0,1.0,1.0,1.0,21.0,352.1579580481206,0.96,0.0,54.32
2,0,1,0,0,25,2024-06-01,03:24:00,15.0,1.0,1.0,1.0,1.0,21.0,375.2551522665641,0.96,0.0,41.22
2,0,1,0,0,25,2024-06-01,03:25:00,15.0,1.0,1.0,1.0,1.0,21.0,382.0683756650484,0.96,0.0,36.7
1,0,1,0,0,25,2024-06-01,03:26:00,15.0,1.0,1.0,1.0,1.0,21.0,340.40335656340915,0.95,0.0,50.05
1,0,1,0,0,25,2024-06-01,03:27:00,15.0,1.0,1.0,1.0,1.0,21.0,332.24455072600097,0.95,0.0,47.21
1,0,1,0,0,25,2024-06-01,03:28:00,15.0,1.0,1.0,1.0,1.0,21.0,320.46184675073926,0.95,0.0,66.32
1,0,1,0,0,25,2024-06-01,03:29:00,15.0,1.0,1.0,1.0,1.0,21.0,337.4877817041279,0.95,0.0,37.37
1,0,1,0,0,25,2024-06-01,03:30:00,15.0,1.0,1.0,1.0,1.0,21.0,327.5930461753883,0.95,0.0,40.35
1,0,1,0,0,25,2024-06-01,03:31:00,15.0,1.0,1.0,1.0,1.0,21.0,333.5076273842867,0.95,0.0,43.47
1,0,1,0,0,25,2024-06-01,03:32:00,15.0,1.0,1.0,1.0,1.0,21.0,348.7274304525145,0.95,0.0,48.55
1,0,1,0,0,25,2024-06-01,03:33:00,15.0,1.0,1.0,1.0,1.0,21.0,331.971059529273,0.95,0.0,36.59
1,0,1,0,0,25,2024-06-01,03:34:00,15.0,1.0,1.0,1.0,1.0,21.0,345.1940481999328,0.95,0.0,53.04
1,0,1,0,0,25,2024-06-01,03:35:00,15.0,1.0,1.0,1.0,1.0,21.0,325.6562181724775,0.95,0.0,52.74
1,0,1,0,0,25,2024-06-01,03:36:00,15.0,1.0,1.0,1.0,1.0,21.0,340.17381494075084,0.95,0.0,41.77
1,0,1,0,0,25,2024-06-01,03:37:00,15.0,1.0,1.0,1.0,1.0,21.0,349.3102086331683,0.95,0.0,42.96
1,0,1,0,0,25,2024-06-01,03:38:00,15.0,1.0,1.0,1.0,1.0,21.0,323.0567930261881,0.95,0.0,43.92
1,0,1,0,0,25,2024-06-01,03:39:00,15.0,1.0,1.0,1.0,1.0,21.0,320.2495982668158,0.95,0.0,49.51
1,0,1,0,0,25,2024-06-01,03:40:00,15.0,1.0,1.0,1.0,1.0,21.0,333.00748377897844,0.95,0.0,65.17
1,0,1,0,0,25,2024-06-01,03:41:00,15.0,1.0,1.0,1.0,1.0,21.0,322.77876449154104,0.95,0.0,53.43
1,0,1,0,0,25,2024-06-01,03:42:00,15.0,1.0,1.0,1.0,1.0,21.0,342.4515304902869,0.95,0.0,68.62
1,0,1,0,0,25,2024-06-01,03:43:00,15.0,1.0,1.0,1.0,1.0,21.0,347.4364599154568,0.95,0.0,32.66
1,0,1,0,0,25,2024-06-01,03:44:00,15.0,1.0,1.0,1.0,1.0,21.0,333.02062918126273,0.95,0.0,39.25
1,0,1,0,0,25,2024-06-01,03:45:00,15.0,1.0,1.0,1.0,1.0,21.0,327.76134926466324,0.95,0.0,33.59
1,0,1,0,0,25,2024-06-01,03:46:00,15.0,1.0,1.0,1.0,1.0,21.0,333.0320995701983,0.95,0.0,31.14
2,0,1,0,0,25,2024-06-01,03:47:00,15.0,1.0,1.0,1.0,1.0,21.0,383.4068690710001,0.96,0.0,46.52
2,0,1,0,0,25,2024-06-01,03:48:00,15.0,1.0,1.0,1.0,1.0,21.0,340.54324969482224,0.96,0.0,46.79
2,0,1,0,0,25,2024-06-01,03:49:00,15.0,1.0,1.0,1.0,1.0,21.0,375.36723936908186,0.96,0.0,36.38
2,0,1,0,0,25,2024-06-01,03:50:00,15.0,1.0,1.0,1.0,1.0,21.0,376.7975010932428,0.96,0.0,52.94
2,0,1,0,0,25,2024-06-01,03:51:00,15.0,1.0,1.0,1.0,1.0,21.0,378.26129481375614,0.96,0.0,35.35
2,0,1,0,0,25,2024-06-01,03:52:00,15.0,1.0,1.0,1.0,1.0,21.0,354.5213247988526,0.96,0.0,36.41
2,0,1,0,0,25,2024-06-01,03:53:00,15.0,1.0,1.0,1.0,1.0,21.0,382.8431634026876,0.96,0.0,50.06
2,0,1,0,0,25,2024-06-01,03:54:00,15.0,1.0,1.0,1.0,1.0,21.0,345.4834891799066,0.96,0.0,39.72
2,0,1,0,0,25,2024-06-01,03:55:00,15.0,1.0,1.0,1.0,1.0,21.0,351.95622018800805,0.96,0.0,64.35
2,0,1,0,0,25,2024-06-01,03:56:00,15.0,1.0,1.0,1.0,1.0,21.0,392.6482027992689,0.96,0.0,62.96
2,0,1,0,0,25,2024-06-01,03:57:00,15.0,1.0,1.0,1.0,1.0,21.0,384.323389043594,0.96,0.0,51.05
1,0,1,0,0,25,2024-06-01,03:58:00,15.0,1.0,1.0,1.0,1.0,21.0,320.4123666203404,0.95,0.0,49.08
1,0,1,0,0,25,2024-06-01,03:59:00,15.0,1.0,1.0,1.0,1.0,21.0,327.451287811094,0.95,0.0,60.66
1,0,1,0,0,25,2024-06-01,04:00:00,15.0,1.0,1.0,1.0,1.0,21.0,326.43219448979494,0.95,0.0,43.9
2,0,1,0,0,25,2024-06-01,04:01:00,15.0,1.0,1.0,1.0,1.0,21.0,356.24837968221834,0.96,0.0,45.06
3,0,1,0,0,25,2024-06-01,04:02:00,15.0,1.0,1.0,1.0,1.0,21.0,382.28037932518976,0.97,0.0,39.3
4,0,1,0,0,25,2024-06-01,04:03:00,15.0,1.0,1.0,1.0,1.0,21.0,387.5031554891415,0.98,0.0,37.11
4,0,1,0,0,25,2024-06-01,04:04:00,15.0,1.0,1.0,1.0,1.0,21.0,435.0728619916184,0.98,0.0,53.49
3,0,1,0,0,25,2024-06-01,04:05:00,15.0,1.0,1.0,1.0,1.0,21.0,425.9460127307549,0.97,0.0,37.82
4,0,1,0,0,25,2024-06-01,04:06:00,15.0,1.0,1.0,1.0,1.0,21.0,452.8078069660924,0.98,0.0,63.77
4,0,1,0,0,25,2024-06-01,04:07:00,15.0,1.0,1.0,1.0,1.0,21.0,460.7446002317696,0.98,0.0,44.17
5,0,1,0,0,25,2024-06-01,04:08:00,15.0,1.0,1.0,1.0,1.0,21.0,412.1723767804359,0.99,0.0,41.45
5,0,1,0,0,25,2024-06-01,04:09:00,15.0,1.0,1.0,1.0,1.0,21.0,542.7236065265181,1.0,0.0,57.42
5,0,1,0,0,25,2024-06-01,04:10:00,15.0,1.0,1.0,1.0,1.0,21.0,525.7737750764537,1.0,0.0,64.75
5,0,1,0,0,25,2024-06-01,04:11:00,15.0,1.0,1.0,1.0,1.0,21.0,520.7635477743494,1.0,0.0,42.55
5,0,1,0,0,25,2024-06-01,04:12:00,15.0,1.0,1.0,1.0,1.0,21.0,523.4475707562651,1.0,0.0,47.96
5,0,1,0,0,25,2024-06-01,04:13:00,15.0,1.0,1.0,1.0,1.0,21.0,539.9065762199142,1.0,0.0,55.0
5,0,1,0,0,25,2024-06-01,04:14:00,15.0,1.0,1.0,1.0,1.0,21.0,481.6380949170547,1.0,0.0,69.49
5,0,1,0,0,25,2024-06-01,04:15:00,15.0,1.0,1.0,1.0,1.0,21.0,430.0423026801439,1.0,0.0,60.59
5,0,1,0,0,25,2024-06-01,04:16:00,15.0,1.0,1.0,1.0,1.0,21.0,492.5175411778812,1.0,0.0,36.16
5,0,1,0,0,25,2024-06-01,04:17:00,15.0,1.0,1.0,1.0,1.0,21.0,511.4322240501908,1.01,0.0,61.87
5,0,1,0,0,25,2024-06-01,04:18:00,15.0,1.0,1.0,1.0,1.0,21.0,510.68760900310383,1.01,0.0,53.65
5,0,1,0,0,25,2024-06-01,04:19:00,15.0,1.0,1.0,1.0,1.0,21.0,478.2173536250321,1.01,0.0,53.41
4,0,1,0,0,25,2024-06-01,04:20:00,15.0,1.0,1.0,1.0,1.0,21.0,388.2150463200294,1.0,0.0,38.06
4,0,1,0,0,25,2024-06-01,04:21:00,15.0,1.0,1.0,1.0,1.0,21.0,424.5335526116153,1.0,0.0,59.47
5,0,1,0,0,25,2024-06-01,04:22:00,15.0,1.0,1.0,1.0,1.0,21.0,538.1149912695037,1.01,0.0,56.02
5,0,1,0,0,25,2024-06-01,04:23:00,15.0,1.0,1.0,1.0,1.0,21.0,487.6673364636139,1.01,0.0,36.44
5,0,1,0,0,25,2024-06-01,04:24:00,15.0,1.0,1.0,1.0,1.0,21.0,480.749791488357,1.01,0.0,52.8
5,0,1,0,0,25,2024-06-01,04:25:00,15.0,1.0,1.0,1.0,1.0,21.0,440.328027157329,1.01,0.0,64.47
5,0,1,0,0,25,2024-06-01,04:26:00,15.0,1.0,1.0,1.0,1.0,21.0,455.2673379874868,1.01,0.0,45.86
5,0,1,0,0,25,2024-06-01,04:27:00,15.0,1.0,1.0,1.0,1.0,21.0,534.3019133729754,1.01,0.0,54.56
5,0,1,0,0,25,2024-06-01,04:28:00,15.0,1.0,1.0,1.0,1.0,21.0,499.9694571290254,1.01,0.0,62.08
5,0,1,0,0,25,2024-06-01,04:29:00,15.0,1.0,1.0,1.0,1.0,21.0,518.10805401285,1.01,0.0,53.92
5,0,1,0,0,25,2024-06-01,04:30:00,15.0,1.0,1.0,1.0,1.0,21.0,468.1518134601482,1.01,0.0,68.29
5,0,1,0,0,25,2024-06-01,04:31:00,15.0,1.0,1.0,1.0,1.0,21.0,494.53708291842366,1.01,0.0,39.6
5,0,1,0,0,25,2024-06-01,04:32:00,15.0,1.0,1.0,1.0,1.0,21.0,437.25754131148113,1.01,0.0,41.7
5,0,1,0,0,25,2024-06-01,04:33:00,15.0,1.0,1.0,1.0,1.0,21.0,505.8191245425229,1.01,0.0,57.97
5,0,1,0,0,25,2024-06-01,04:34:00,15.0,1.0,1.0,1.0,1.0,21.0,464.1402000555006,1.02,0.0,33.69
5,0,1,0,0,25,2024-06-01,04:35:00,15.0,1.0,1.0,1.0,1.0,21.0,466.3818272222119,1.02,0.0,63.81
5,0,1,0,0,25,2024-06-01,04:36:00,15.0,1.0,1.0,1.0,1.0,21.0,497.3983486865322,1.02,0.0,40.87
5,0,1,0,0,25,2024-06-01,04:37:00,15.0,1.0,1.0,1.0,1.0,21.0,540.4420932203391,1.02,0.0,43.33
5,0,1,0,0,25,2024-06-01,04:38:00,15.0,1.0,1.0,1.0,1.0,21.0,409.60095199129313,1.02,0.0,35.94
5,0,1,0,0,25,2024-06-01,04:39:00,15.0,1.0,1.0,1.0,1.0,21.0,523.7114856020512,1.02,0.0,36.57
5,0,1,0,0,25,2024-06-01,04:40:00,15.0,1.0,1.0,1.0,1.0,21.0,443.85746656182897,1.02,0.0,40.64
5,0,1,0,0,25,2024-06-01,04:41:00,15.0,1.0,1.0,1.0,1.0,21.0,466.5879181759567,1.02,0.0,68.17
5,0,1,0,0,25,2024-06-01,04:42:00,15.0,1.0,1.0,1.0,1.0,21.0,403.28699931625135,1.02,0.0,39.17
5,0,1,0,0,25,2024-06-01,04:43:00,15.0,1.0,1.0,1.0,1.0,21.0,445.1569116751469,1.02,0.0,52.28
4,0,1,0,0,25,2024-06-01,04:44:00,15.0,1.0,1.0,1.0,1.0,21.0,440.3157491156156,1.01,0.0,37.27
4,0,1,0,0,25,2024-06-01,04:45:00,15.0,1.0,1.0,1.0,1.0,21.0,386.7411292816927,1.01,0.0,61.33
3,0,1,0,0,25,2024-06-01,04:46:00,15.0,1.0,1.0,1.0,1.0,21.0,404.1986156444849,1.0,0.0,53.6
3,0,1,0,0,25,2024-06-01,04:47:00,15.0,1.0,1.0,1.0,1.0,21.0,443.43995659725846,1.0,0.0,36.26
3,0,1,0,0,25,2024-06-01,04:48:00,15.0,1.0,1.0,1.0,1.0,21.0,369.48538962970247,1.0,0.0,43.31
3,0,1,0,0,25,2024-06-01,04:49:00,15.0,1.0,1.0,1.0,1.0,21.0,428.79966552679537,1.0,0.0,69.95
3,0,1,0,0,25,2024-06-01,04:50:00,15.0,1.0,1.0,1.0,1.0,21.0,396.87039480383936,1.0,0.0,31.82
2,0,1,0,0,25,2024-06-01,04:51:00,15.0,1.0,1.0,1.0,1.0,21.0,379.3104228714603,0.99,0.0,50.38
1,0,1,0,0,25,2024-06-01,04:52:00,15.0,1.0,1.0,1.0,1.0,21.0,327.8070979395569,0.98,0.0,59.5
1,0,1,0,0,25,2024-06-01,04:53:00,15.0,1.0,1.0,1.0,1.0,21.0,324.7847678762407,0.98,0.0,47.6
1,0,1,0,0,25,2024-06-01,04:54:00,15.0,1.0,1.0,1.0,1.0,21.0,324.8138784281368,0.98,0.0,40.99
1,0,1,0,0,25,2024-06-01,04:55:00,15.0,1.0,1.0,1.0,1.0,21.0,322.11475836929435,0.98,0.0,38.3
1,0,1,0,0,25,2024-06-01,04:56:00,15.0,1.0,1.0,1.0,1.0,21.0,325.5694011470373,0.98,0.0,44.61
1,0,1,0,0,25,2024-06-01,04:57:00,15.0,1.0,1.0,1.0,1.0,21.0,339.92658154966904,0.98,0.0,52.5
1,0,1,0,0,25,2024-06-01,04:58:00,15.0,1.0,1.0,1.0,1.0,21.0,346.45071835530524,0.98,0.0,40.15
1,0,1,0,0,25,2024-06-01,04:59:00,15.0,1.0,1.0,1.0,1.0,21.0,344.42377056773483,0.98,0.0,38.15
1,0,1,0,0,25,2024-06-01,05:00:00,15.0,1.0,1.0,1.0,1.0,21.0,340.5540292962345,0.97,0.0,42.91
1,0,1,0,0,25,2024-06-01,05:01:00,15.0,1.0,1.0,1.0,1.0,21.0,323.3129559023331,0.96,0.0,69.55
1,0,1,0,0,25,2024-06-01,05:02:00,15.0,1.0,1.0,1.0,1.0,21.0,328.6756233888785,0.96,0.0,39.93
1,0,1,0,0,25,2024-06-01,05:03:00,15.0,1.0,1.0,1.0,1.0,21.0,329.29420625967407,0.96,0.0,48.17
1,0,1,0,0,25,2024-06-01,05:04:00,15.0,1.0,1.0,1.0,1.0,21.0,327.49870839192863,0.96,0.0,37.95
1,0,1,0,0,25,2024-06-01,05:05:00,15.0,1.0,1.0,1.0,1.0,21.0,335.45016979129167,0.96,0.0,44.63
2,0,1,0,0,25,2024-06-01,05:06:00,15.0,1.0,1.0,1.0,1.0,21.0,372.1332288927804,0.97,0.0,34.25
2,0,1,0,0,25,2024-06-01,05:07:00,15.0,1.0,1.0,1.0,1.0,21.0,361.4131585102666,0.97,0.0,46.56
2,0,1,0,0,25,2024-06-01,05:08:00,15.0,1.0,1.0,1.0,1.0,21.0,361.2273495241861,0.97,0.0,46.46
2,0,1,0,0,25,2024-06-01,05:09:00,15.0,1.0,1.0,1.0,1.0,21.0,389.7133358743649,0.97,0.0,43.96
2,0,1,0,0,25,2024-06-01,05:10:00,15.0,1.0,1.0,1.0,1.0,21.0,387.3575708991812,0.97,0.0,46.77
2,0,1,0,0,25,2024-06-01,05:11:00,15.0,1.0,1.0,1.0,1.0,21.0,358.46774990084475,0.97,0.0,34.37
1,0,1,0,0,25,2024-06-01,05:12:00,15.0,1.0,1.0,1.0,1.0,21.0,347.4136533161978,0.96,0.0,55.75
1,0,1,0,0,25,2024-06-01,05:13:00,15.0,1.0,1.0,1.0,1.0,21.0,348.5844505100752,0.95,0.0,62.23
2,0,1,0,0,25,2024-06-01,05:14:00,15.0,1.0,1.0,1.0,1.0,21.0,359.6045525218025,0.96,0.0,30.89
2,0,1,0,0,25,2024-06-01,05:15:00,15.0,1.0,1.0,1.0,1.0,21.0,361.2654969275833,0.96,0.0,36.02
2,0,1,0,0,25,2024-06-01,05:16:00,15.0,1.0,1.0,1.0,1.0,21.0,370.33804920531753,0.96,0.0,58.24
2,0,1,0,0,25,2024-06-01,05:17:00,15.0,1.0,1.0,1.0,1.0,21.0,396.4672487520204,0.96,0.0,62.43
2,0,1,0,0,25,2024-06-01,05:18:00,15.0,1.0,1.0,1.0,1.0,21.0,392.5791659885387,0.96,0.0,66.17
2,0,1,0,0,25,2024-06-01,05:19:00,15.0,1.0,1.0,1.0,1.0,21.0,346.1540777550154,0.96,0.0,31.35
2,0,1,0,0,25,2024-06-01,05:20:00,15.0,1.0,1.0,1.0,1.0,21.0,363.563844596285,0.96,0.0,48.42
2,0,1,0,0,25,2024-06-01,05:21:00,15.0,1.0,1.0,1.0,1.0,21.0,373.2022713849863,0.96,0.0,45.84
2,0,1,0,0,25,2024-06-01,05:22:00,15.0,1.0,1.0,1.0,1.0,21.0,370.1879483530924,0.96,0.0,59.38
2,0,1,0,0,25,2024-06-01,05:23:00,15.0,1.0,1.0,1.0,1.0,21.0,351.63178407621353,0.96,0.0,61.81
2,0,1,0,0,25,2024-06-01,05:24:00,15.0,1.0,1.0,1.0,1.0,21.0,391.52900627008927,0.96,0.0,56.59
3,0,1,0,0,25,2024-06-01,05:25:00,15.0,1.0,1.0,1.0,1.0,21.0,420.92467046971535,0.97,0.0,41.63
3,0,1,0,0,25,2024-06-01,05:26:00,15.0,1.0,1.0,1.0,1.0,21.0,435.4117537366623,0.97,0.0,42.79
3,0,1,0,0,25,2024-06-01,05:27:00,15.0,1.0,1.0,1.0,1.0,21.0,437.2887851414525,0.97,0.0,52.58
3,0,1,0,0,25,2024-06-01,05:28:00,15.0,1.0,1.0,1.0,1.0,21.0,427.35202682991655,0.97,0.0,43.42
3,0,1,0,0,25,2024-06-01,05:29:00,15.0,1.0,1.0,1.0,1.0,21.0,399.5289541124746,0.97,0.0,52.66
3,0,1,0,0,25,2024-06-01,05:30:00,15.0,1.0,1.0,1.0,1.0,21.0,414.9492079513882,0.97,0.0,32.01
3,0,1,0,0,25,2024-06-01,05:31:00,15.0,1.0,1.0,1.0,1.0,21.0,374.43288655077686,0.97,0.0,63.33
3,0,1,0,0,25,2024-06-01,05:32:00,15.0,1.0,1.0,1.0,1.0,21.0,420.62808757274166,0.97,0.0,39.48
2,0,1,0,0,25,2024-06-01,05:33:00,15.0,1.0,1.0,1.0,1.0,21.0,350.7551953443568,0.96,0.0,63.84
2,0,1,0,0,25,2024-06-01,05:34:00,15.0,1.0,1.0,1.0,1.0,21.0,381.6369754306094,0.96,0.0,43.26
1,0,1,0,0,25,2024-06-01,05:35:00,15.0,1.0,1.0,1.0,1.0,21.0,326.88794482261903,0.95,0.0,49.94
1,0,1,0,0,25,2024-06-01,05:36:00,15.0,1.0,1.0,1.0,1.0,21.0,323.5265390045066,0.95,0.0,47.42
1,0,1,0,0,25,2024-06-01,05:37:00,15.0,1.0,1.0,1.0,1.0,21.0,324.9585347042887,0.95,0.0,53.53
1,0,1,0,0,25,2024-06-01,05:38:00,15.0,1.0,1.0,1.0,1.0,21.0,320.05976405657213,0.95,0.0,63.65
1,0,1,0,0,25,2024-06-01,05:39:00,15.0,1.0,1.0,1.0,1.0,21.0,341.5621885356059,0.95,0.0,59.96
1,0,1,0,0,25,2024-06-01,05:40:00,15.0,1.0,1.0,1.0,1.0,21.0,341.9720314717514,0.95,0.0,47.15
1,0,1,0,0,25,2024-06-01,05:41:00,15.0,1.0,1.0,1.0,1.0,21.0,335.4480004973978,0.95,0.0,63.35
1,0,1,0,0,25,2024-06-01,05:42:00,15.0,1.0,1.0,1.0,1.0,21.0,324.8408840316615,0.95,0.0,68.5
1,0,1,0,0,25,2024-06-01,05:43:00,15.0,1.0,1.0,1.0,1.0,21.0,322.50663012532067,0.95,0.0,68.94
1,0,1,0,0,25,2024-06-01,05:44:00,15.0,1.0,1.0,1.0,1.0,21.0,320.5738689931186,0.95,0.0,39.27
1,0,1,0,0,25,2024-06-01,05:45:00,15.0,1.0,1.0,1.0,1.0,21.0,324.9724453089566,0.95,0.0,67.79
1,0,1,0,0,25,2024-06-01,05:46:00,15.0,1.0,1.0,1.0,1.0,21.0,346.7256660494944,0.95,0.0,32.8
1,0,1,0,0,25,2024-06-01,05:47:00,15.0,1.0,1.0,1.0,1.0,21.0,327.24610525105044,0.95,0.0,56.19
1,0,1,0,0,25,2024-06-01,05:48:00,15.0,1.0,1.0,1.0,1.0,21.0,330.62813981651647,0.95,0.0,38.12
1,0,1,0,0,25,2024-06-01,05:49:00,15.0,1.0,1.0,1.0,1.0,21.0,323.16036453444,0.95,0.0,34.41
1,0,1,0,0,25,2024-06-01,05:50:00,15.0,1.0,1.0,1.0,1.0,21.0,326.6708391424451,0.95,0.0,65.76
1,0,1,0,0,25,2024-06-01,05:51:00,15.0,1.0,1.0,1.0,1.0,21.0,335.57673712340613,0.95,0.0,38.25
1,0,1,0,0,25,2024-06-01,05:52:00,15.0,1.0,1.0,1.0,1.0,21.0,338.2325804928696,0.95,0.0,49.29
1,0,1,0,0,25,2024-06-01,05:53:00,15.0,1.0,1.0,1.0,1.0,21.0,327.36056942498635,0.95,0.0,51.13
1,0,1,0,0,25,2024-06-01,05:54:00,15.0,1.0,1.0,1.0,1.0,21.0,321.7319647767535,0.95,0.0,63.45
1,0,1,0,0,25,2024-06-01,05:55:00,15.0,1.0,1.0,1.0,1.0,21.0,331.73098607382195,0.95,0.0,45.89
1,0,1,0,0,25,2024-06-01,05:56:00,15.0,1.0,1.0,1.0,1.0,21.0,327.02610112779,0.95,0.0,34.68
1,0,1,0,0,25,2024-06-01,05:57:00,15.0,1.0,1.0,1.0,1.0,21.0,326.58661769689405,0.95,0.0,38.38
1,0,1,0,0,25,2024-06-01,05:58:00,15.0,1.0,1.0,1.0,1.0,21.0,348.79588408140364,0.95,0.0,67.71
2,0,1,0,0,25,2024-06-01,05:59:00,15.0,1.0,1.0,1.0,1.0,21.0,376.9780291555435,0.96,0.0,45.82
2,0,1,0,0,25,2024-06-01,06:00:00,15.2,1.0,1.0,1.0,1.0,21.0,373.41270659032574,0.96,4.500000000000001,41.22
2,0,1,0,0,25,2024-06-01,06:01:00,15.5,1.0,1.0,1.0,1.0,21.0,364.9465062113993,0.96,4.500000000000001,36.6
2,0,1,0,0,25,2024-06-01,06:02:00,15.8,1.0,1.0,1.0,1.0,21.0,365.73666000580863,0.96,4.500000000000001,58.71
2,0,1,0,0,25,2024-06-01,06:03:00,16.3,1.0,1.0,1.0,1.0,21.0,372.4543002302848,0.96,4.500000000000001,63.92
2,0,1,0,0,25,2024-06-01,06:04:00,16.7,0.95,1.0,1.0,1.0,21.0,381.7857884221664,0.96,4.500000000000001,57.97
3,0,1,0,0,25,2024-06-01,06:05:00,16.9,0.8999999999999999,1.0,1.0,1.0,21.0,423.1931486563647,0.97,4.500000000000001,58.45
3,0,1,0,0,25,2024-06-01,06:06:00,17.2,0.95,1.0,1.0,1.0,21.0,375.4524516934905,0.97,4.500000000000001,45.25
4,0,1,0,0,25,2024-06-01,06:07:00,17.5,0.95,0.95,1.0,1.0,21.0,440.0135302491952,0.98,4.500000000000001,59.12
5,0,1,0,0,25,2024-06-01,06:08:00,17.9,0.95,1.0,0.95,1.0,21.0,461.7937142551153,0.99,4.500000000000001,54.94
5,0,1,0,0,25,2024-06-01,06:09:00,18.0,0.95,0.95,0.95,1.0,21.0,530.5790449404076,0.99,4.500000000000001,69.98
4,0,1,0,0,25,2024-06-01,06:10:00,18.4,0.95,0.95,1.0,1.0,21.0,455.7702705462052,0.98,4.500000000000001,51.02
4,0,1,0,0,25,2024-06-01,06:11:00,18.6,0.95,0.95,1.0,1.0,21.0,443.9004879699178,0.98,4.500000000000001,45.01
3,0,1,0,0,25,2024-06-01,06:12:00,18.8,0.95,0.95,1.0,1.0,21.0,370.3855177961026,0.97,4.500000000000001,49.02
2,0,1,0,0,25,2024-06-01,06:13:00,18.9,0.95,0.95,1.0,1.0,21.0,376.3382733594047,0.96,4.500000000000001,55.66
2,0,1,0,0,25,2024-06-01,06:14:00,19.4,0.95,0.95,1.0,1.0,21.0,347.032234340814,0.96,4.500000000000001,62.7
1,0,1,0,0,25,2024-06-01,06:15:00,19.9,0.95,0.95,0.95,1.0,21.0,330.11619726697256,0.95,4.500000000000001,41.75
1,0,1,0,0,25,2024-06-01,06:16:00,20.0,0.95,0.8999999999999999,0.95,1.0,21.0,324.28525894443,0.95,4.500000000000001,48.66
1,0,1,0,0,25,2024-06-01,06:17:00,20.3,0.95,0.8999999999999999,0.95,1.0,21.0,340.7622094107311,0.95,4.500000000000001,62.91
1,0,1,0,0,25,2024-06-01,06:18:00,20.4,0.95,0.95,0.95,1.0,21.0,326.1875634150846,0.95,4.500000000000001,32.11
1,0,1,0,0,25,2024-06-01,06:19:00,20.9,0.95,0.95,0.95,1.0,21.0,331.7557811956408,0.95,4.500000000000001,62.64
1,0,1,0,0,25,2024-06-01,06:20:00,21.2,0.8999999999999999,0.95,0.95,1.0,21.0,346.87024332856333,0.95,4.500000000000001,59.81
1,0,1,0,0,25,2024-06-01,06:21:00,21.4,0.8999999999999999,0.95,0.95,1.0,21.0,326.1294915019691,0.95,4.500000000000001,61.78
1,0,1,0,0,25,2024-06-01,06:22:00,21.6,0.8999999999999999,0.8999999999999999,0.95,1.0,21.0,335.23415191876336,0.95,4.500000000000001,39.23
1,0,1,0,0,25,2024-06-01,06:23:00,22.0,0.8499999999999999,0.8999999999999999,0.95,1.0,21.0,332.57814983498065,0.95,4.500000000000001,37.4
1,0,1,0,0,25,2024-06-01,06:24:00,22.4,0.8499999999999999,0.8999999999999999,0.95,1.0,21.0,320.5437212313719,0.95,4.500000000000001,50.21
1,0,1,0,0,25,2024-06-01,06:25:00,22.5,0.8499999999999999,0.8999999999999999,0.8999999999999999,1.0,21.0,343.7827434071844,0.95,4.500000000000001,40.99
1,0,1,0,0,25,2024-06-01,06:26:00,22.8,0.7999999999999998,0.8999999999999999,0.95,1.0,21.0,322.071377189438,0.95,4.500000000000001,42.95
1,0,1,0,0,25,2024-06-01,06:27:00,23.3,0.8499999999999999,0.8999999999999999,0.95,1.0,21.0,334.2276506293086,0.95,4.500000000000001,54.13
1,0,1,0,0,25,2024-06-01,06:28:00,23.6,0.8499999999999999,0.8999999999999999,0.95,1.0,21.0,336.8203488481685,0.95,4.500000000000001,66.45
1,0,1,0,0,25,2024-06-01,06:29:00,23.9,0.8499999999999999,0.8999999999999999,1.0,1.0,21.0,338.8527936984376,0.95,4.500000000000001,50.76
1,0,1,0,0,25,2024-06-01,06:30:00,24.2,0.8499999999999999,0.8999999999999999,1.0,1.0,21.0,340.6589488792363,0.95,4.500000000000001,32.71
2,0,1,0,0,25,2024-06-01,06:31:00,24.6,0.8499999999999999,0.8999999999999999,1.0,0.95,21.0,355.1963430113629,0.96,4.500000000000001,41.04
2,0,1,0,0,25,2024-06-01,06:32:00,24.9,0.7999999999999998,0.8999999999999999,1.0,0.95,21.0,340.59872659950696,0.96,4.500000000000001,39.17
2,0,1,0,0,25,2024-06-01,06:33:00,25.4,0.7999999999999998,0.8999999999999999,1.0,0.8999999999999999,21.0,383.4066197412947,0.96,4.500000000000001,51.04
2,0,1,0,0,25,2024-06-01,06:34:00,25.6,0.8499999999999999,0.95,1.0,0.8999999999999999,21.0,372.1393959608547,0.96,4.500000000000001,46.24
2,0,1,0,0,25,2024-06-01,06:35:00,25.9,0.8499999999999999,0.95,1.0,0.8999999999999999,21.0,390.1670621924349,0.96,4.500000000000001,33.24
3,0,1,0,0,25,2024-06-01,06:36:00,26.1,0.8499999999999999,0.95,1.0,0.8999999999999999,21.0,433.9249526610625,0.97,4.500000000000001,51.12
3,0,1,0,0,25,2024-06-01,06:37:00,26.3,0.8499999999999999,0.95,1.0,0.8999999999999999,21.0,435.8993551009095,0.97,4.500000000000001,68.53
